imdbId,title,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,1900s,1910s,1920s,1930s,1940s,1950s,1960s,1970s,1980s,1990s,2000s,2010s,unknown
109254,Beverly Hills Cop III,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
118708,Beverly Hills Ninja,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
374536,Bewitched,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
106402,Beyond Bedlam,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
294357,Beyond Borders,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False
112495,Beyond Rangoon,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False
222812,Beyond Re-Animator,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
116692,Beyond Silence (Jenseits der Stille),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
114086,Beyond the Clouds (Al di là delle nuvole),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
218043,Beyond the Mat,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
78856,Beyond the Poseidon Adventure,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False
363473,Beyond the Sea,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
65466,Beyond the Valley of the Dolls,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False
106408,Bhaji on the Beach,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
182789,Bicentennial Man,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
40522,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False
94737,Big,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
95250,"Big Blue, The (Grand bleu, Le)",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
67824,"Big Boss, The (Fists of Fury) (Tang shan da xiong)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False
115676,Big Bully,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
94739,Big Business,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
142342,Big Daddy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
52216,Big Deal on Madonna Street (I Soliti Ignoti),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False
212815,Big Eden,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
1126590,Big Eyes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
265298,Big Fat Liar,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
319061,Big Fish,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2245084,Big Hero 6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
208003,Big Momma's House,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
421729,Big Momma's House 2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
1464174,"Big Mommas: Like Father, Like Son",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
115678,Big Night,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
490086,Big Stan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
94744,Big Top Pee-Wee,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
2235542,Big Top Scooby-Doo!,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
246464,Big Trouble,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
90728,Big Trouble in Little China,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
77235,Big Wednesday,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False
1151309,"Bigger, Stronger, Faster*",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
90729,Biggles,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
326769,Biker Boyz,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
57887,Bikini Beach,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False
101452,Bill & Ted's Bogus Journey,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
96928,Bill & Ted's Excellent Adventure,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
3823690,Bill Burr: I'm Sorry You Feel That Way,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
1717578,Bill Burr: Let It Go,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
6184894,Bill Burr: Walk Your Way Out,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
1254947,Bill Burr: Why Do I Do This?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2290153,Bill Burr: You People Are All the Same,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
83652,"Bill Cosby, Himself",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
1621444,Bill Cunningham New York,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
152183,Bill Hicks: Revelations,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
379713,Billabong Odyssey,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
101453,Billy Bathgate,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
249462,Billy Elliot,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
66832,Billy Jack,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False
75754,Billy Jack Goes to Washington,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False
56868,Billy Liar,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False
112508,Billy Madison,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
94746,Biloxi Blues,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
115683,Bio-Dome,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
142181,"Bird People in China, The (Chûgoku no chôjin)",0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
99141,Bird on a Wire,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
65143,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L')",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False
1316037,Birdemic: Shock and Terror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
55798,Birdman of Alcatraz,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False
2562232,Birdman: Or (The Unexpected Virtue of Ignorance),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
86969,Birdy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False
337876,Birth,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
188453,Birthday Girl,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
4393514,Bitter Lake,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
104779,Bitter Moon,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
456912,"Bittersweet Life, A (Dalkomhan insaeng)",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
1164999,Biutiful,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
7349662,BlacKkKlansman,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
109279,Black Beauty,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
389557,Black Book (Zwartboek),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False
5476944,Black Butler: Book of the Atlantic,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
118843,"Black Cat, White Cat (Crna macka, beli macor)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
71222,Black Christmas,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False
1190536,Black Dynamite,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
265086,Black Hawk Down,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False
265087,Black Knight,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
115693,Black Mask (Hak hap),0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
1355683,Black Mass,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2492564,Black Mirror,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
3973198,Black Mirror: White Christmas,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
39192,Black Narcissus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False
53146,Black Orpheus (Orfeu Negro),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False
1825683,Black Panther,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
96933,Black Rain,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
101465,Black Robe,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
57603,"Black Sabbath (Tre volti della paura, I)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False
2261331,Black Sea,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
115697,Black Sheep,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
462200,Black Snake Moan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
947798,Black Swan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
221023,Black Tar Heroin: The Dark End of the Street,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
90738,Black Widow,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
212579,Blackadder Back & Forth,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
94754,Blackadder's Christmas Carol,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
62737,Blackbeard's Ghost,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False
47885,Blackboard Jungle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False
2545118,Blackfish,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2717822,Blackhat,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
118735,Blackrock,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
120611,Blade,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
187738,Blade II,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
83658,Blade Runner,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
1856101,Blade Runner 2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
359013,Blade: Trinity,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
445934,Blades of Glory,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
1540011,Blair Witch,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
86973,Blame It on Rio,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
103827,Blame It on the Bellboy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
109287,Blank Check,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
109288,Blankman,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
124298,Blast from the Past,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
96943,Blaze,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
71230,Blazing Saddles,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False
161292,Bleeder,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
1086772,Blended,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
163983,Bless the Child,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
92666,Blind Date,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
96945,Blind Fury,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
878804,"Blind Side, The",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
311320,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
363226,"Blind Swordsman: Zatoichi, The (Zatôichi)",0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
861689,Blindness,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
109297,Blink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
1520494,BlinkyTM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
118742,Bliss,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
1297919,Blitz,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
425598,Block Party (a.k.a. Dave Chappelle's Block Party),0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
2531344,Blockers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
82083,Blood Beach,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
450336,Blood Creek (a.k.a. Town Creek),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
450259,Blood Diamond,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False
56875,Blood Feast,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False
106469,"Blood In, Blood Out",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
86979,Blood Simple,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
309377,Blood Work,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
397044,Blood and Chocolate,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
115710,Blood and Wine (Blood & Wine),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
71233,Blood for Dracula (Andy Warhol's Dracula),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False
94764,"Blood of Heroes, The (Salute of the Jugger, The)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
41842,"Blood of the Beasts (Sang des bêtes, Le)",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False
275230,Blood: The Last Vampire,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
118745,Bloodmoon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
92675,Bloodsport,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
112536,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
115714,Bloodsport III,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
172184,Bloodsport: The Dark Kumite,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
3487994,Bloodsucking Bastards,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
280491,Bloody Sunday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
221027,Blow,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
82085,Blow Out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False
70130,Blow-Out (La grande bouffe),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False
60176,Blow-Up (Blowup),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False
109303,Blown Away,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
20697,"Blue Angel, The (Blaue Engel, Der)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False
290145,Blue Car,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
109305,Blue Chips,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
330069,Blue Collar Comedy Tour: The Movie,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
300532,Blue Crush,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False
3028018,Blue Exorcist: The Movie,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2278871,Blue Is the Warmest Color (La vie d'Adèle),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
2334873,Blue Jasmine,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
112537,Blue Juice,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False
3748440,Blue Mountain State: The Rise of Thadland,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
6769208,Blue Planet II,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False
